"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"804",367.485,671.913333333333,2720.74,2311.59833333333,1193.285,323.418333333333,2959.92833333333,2206.17166666667,2375.29333333333,1713.80833333333,2089.735,1731.03333333333,1888.01166666667,2652.54666666667,190.813333333333,455.771666666667,2444.73,965.906666666667,2812.965,1555.68166666667,2580.81833333333,2074.63666666667,2091.295,2797.84333333333,2652.25833333333,1983.945,2545.14833333333,2743.2,180.815,2201.96
"805",687.08,342.255,2041.735,1691.875,696.323333333333,708.37,2288.03166666667,1527.16666666667,1709.735,1032.625,1522.41666666667,857.76,1209.00666666667,1973.54166666667,1073.625,605.198333333333,1765.725,1588.77166666667,2133.96,732.916666666667,1727.52833333333,1475.97833333333,1498.98666666667,2118.83833333333,1952.22333333333,1416.80833333333,1923.66166666667,1889.91,1052.21166666667,1432.42166666667
"806",1576.11833333333,1247.235,990.916666666667,641.056666666667,699.835,1584.82166666667,1237.21333333333,476.348333333333,658.916666666667,168.165,486.033333333333,727.81,163.793333333333,922.723333333333,1841.115,1576.635,714.906666666667,1838.94,1083.14166666667,523.405,1085.53333333333,425.645,448.653333333333,1068.02,936.31,521.451666666667,872.843333333333,1247.915,1839.09666666667,651.453333333333
"807",2201.365,1872.48166666667,495.885,562.501666666667,1412.80166666667,2210.06833333333,789.545,409.718333333333,434.865,881.131666666667,768.686666666667,999.521666666667,664.36,403.55,2497.39,2201.855,394.183333333333,2527.16166666667,599.155,1006.24666666667,631.248333333333,671.145,694.24,584.033333333333,363.886666666667,1049.91166666667,691.49,724.298333333333,2475.97666666667,310.243333333333
"808",3156.78666666667,3337.91333333333,4114.99666666667,3656,2917.16,3112.72,4304.33,3672.02166666667,3719.695,3326.42666666667,3318.22666666667,3867.20833333333,3539.5,4055.12833333333,2793.29333333333,3245.07333333333,3823.73833333333,1989.14666666667,4163.07666666667,3640.46166666667,4455.62333333333,3409.25,3402.94333333333,4147.955,4068.715,3022.75833333333,3889.55,4618.005,2791.275,4021.54333333333
"809",1488.06166666667,1159.17833333333,1083.22,714.758333333333,544.42,1496.765,1329.51666666667,568.651666666667,751.22,43.0233333333333,513.856666666667,722.683333333333,256.096666666667,1015.02666666667,1657.29166666667,1488.57833333333,807.21,1655.11666666667,1175.445,502.963333333333,1177.83666666667,498.758333333333,515.416666666667,1160.32333333333,1028.61333333333,408.248333333333,948.308333333333,1340.21833333333,1655.27333333333,743.756666666667
"810",1506.07833333333,1177.195,1101.23666666667,698.075,562.436666666667,1514.78166666667,1347.53333333333,586.668333333333,769.236666666667,61.04,497.173333333333,740.7,274.113333333333,1033.04333333333,1639.28666666667,1506.595,825.226666666667,1637.11166666667,1193.46166666667,520.98,1195.85333333333,482.075,498.733333333333,1178.34,1046.63,391.565,931.625,1358.235,1637.26833333333,761.773333333333
"811",1836.31666666667,1507.43333333333,820.136666666667,582.12,1119.46166666667,1845.02,1113.79666666667,343.835,564.296666666667,587.791666666667,622.138333333333,673.41,371.02,727.801666666667,2132.34166666667,1836.80666666667,615.238333333333,2258.56666666667,923.406666666667,641.198333333333,636.493333333333,524.596666666667,547.691666666667,908.285,688.138333333333,887.998333333333,813.906666666667,798.875,2110.92833333333,223.811666666667
"812",1925.51,1596.62666666667,586.995,250.74,1017.21,1934.21333333333,833.291666666667,112.53,254.995,485.54,315.488333333333,1001.01166666667,275.241666666667,518.801666666667,2129.26666666667,1926.02666666667,310.985,2076.13333333333,679.22,872.796666666667,945.996666666667,217.946666666667,241.041666666667,664.098333333333,532.388333333333,596.713333333333,482.526666666667,1108.37833333333,2127.24833333333,511.916666666667
"813",1362.45333333333,1172.19666666667,1225.71666666667,766.72,416.241666666667,1371.15666666667,1415.05,741.73,830.415,258.885,544.856666666667,781.138333333333,471.958333333333,1165.84833333333,1479.61833333333,1429.225,934.458333333333,1512.04166666667,1273.79666666667,561.418333333333,1393.69833333333,529.758333333333,546.416666666667,1258.675,1179.435,427.098333333333,1000.27,1556.08,1477.6,959.618333333333
"814",2120.88833333333,1820.005,517.76,118.853333333333,1174.67666666667,2129.59166666667,700.646666666667,251.818333333333,116.011666666667,708.918333333333,392.208333333333,1226.42833333333,498.62,457.891666666667,2238.05333333333,2149.405,226.501666666667,2164.10833333333,565.84,1096.175,1085.285,294.666666666667,317.761666666667,550.718333333333,471.478333333333,676.815,350.64,1215.76833333333,2236.035,651.205
"815",1729.50333333333,1629.275,1337.73,878.733333333333,860.621666666667,1738.20666666667,1527.06333333333,894.755,942.428333333333,572.708333333333,540.96,1219.17166666667,765.55,1277.86166666667,1728.43,1796.275,1046.47166666667,1350.10333333333,1385.81,999.451666666667,1678.35666666667,631.983333333333,625.676666666667,1370.68833333333,1291.44833333333,245.491666666667,1112.28333333333,1840.73833333333,1726.41166666667,1244.27666666667
"816",1473.71666666667,1284.03,1108.50333333333,649.506666666667,527.505,1482.42,1297.83666666667,624.516666666667,713.201666666667,218.075,427.643333333333,864.538333333333,431.148333333333,1048.635,1590.88166666667,1540.48833333333,817.245,1534.68666666667,1156.58333333333,644.818333333333,1352.88833333333,412.545,429.203333333333,1141.46166666667,1062.22166666667,317.451666666667,883.056666666667,1515.27,1588.86333333333,918.808333333333
"817",2410.87666666667,2081.99333333333,138.918333333333,485.595,1502.57666666667,2419.58,453.728333333333,476.231666666667,344.455,970.906666666667,739.543333333333,1297.12166666667,760.608333333333,55.3083333333333,2585.38833333333,2411.39333333333,241.3,2511.44333333333,258.023333333333,1259.43666666667,918.021666666667,642.001666666667,665.096666666667,242.901666666667,92.8766666666667,1024.15,492.79,1011.07166666667,2583.37,663.646666666667
"818",1644.27166666667,1423.38333333333,963.036666666667,504.04,698.06,1652.975,1152.37,479.05,567.735,284.11,270.781666666667,966.111666666667,298.653333333333,903.168333333333,1761.43666666667,1711.04333333333,671.778333333333,1680.195,1011.11666666667,767.168333333333,1220.97,267.078333333333,283.736666666667,995.995,916.755,262.245,737.59,1383.35166666667,1759.41833333333,786.89
"819",2089.61166666667,1760.72833333333,542.59,393.025,1187.785,2098.315,835.783333333333,204.351666666667,324.273333333333,656.115,574.098333333333,1039.685,439.343333333333,449.99,2329.065,2090.12833333333,327.398333333333,2326.36333333333,645.393333333333,941.948333333333,840.29,476.556666666667,499.651666666667,630.271666666667,461,855.323333333333,616.101666666667,933.598333333333,2327.04666666667,406.21
"820",1801.51166666667,1580.62333333333,1126.06166666667,667.065,855.3,1810.215,1315.395,683.086666666667,730.76,441.35,329.291666666667,1123.35166666667,562.64,1066.19333333333,1898.55666666667,1868.28333333333,834.803333333333,1532.77166666667,1174.14166666667,924.408333333333,1466.68833333333,420.315,414.008333333333,1159.02,1079.78,57.895,900.615,1629.07,1896.53833333333,1032.60833333333
"821",2041.27833333333,1712.395,624.501666666667,407.493333333333,1142.73333333333,2049.98166666667,917.695,169.208333333333,389.67,611.063333333333,529.046666666667,946.273333333333,394.291666666667,531.901666666667,2284.01333333333,2041.76833333333,409.31,2281.31166666667,727.305,846.16,746.878333333333,431.505,454.6,712.183333333333,545.488333333333,810.271666666667,639.28,909.26,2281.995,312.798333333333
"822",2460.64166666667,2133.10666666667,223.825,446.851666666667,1514.43,2469.345,341.248333333333,531.336666666667,320.7,1022.02,731.961666666667,1455.68666666667,811.721666666667,247.731666666667,2577.80666666667,2462.50666666667,285.833333333333,2503.86166666667,244.905,1388.34,1123.94833333333,634.42,657.515,229.783333333333,296.49,1016.56833333333,302.281666666667,1216.99833333333,2575.78833333333,822.211666666667
"823",2204.59333333333,1875.71,362.133333333333,260.73,1297.14666666667,2213.29666666667,626.606666666667,269.948333333333,119.59,764.623333333333,514.678333333333,1245.46833333333,554.325,302.265,2360.52333333333,2205.11,62.89,2286.57833333333,453.931666666667,1126.95166666667,1000.455,417.136666666667,440.231666666667,438.81,315.851666666667,799.285,343.47,1093.505,2358.505,670.245
"824",1587.82333333333,1258.94,964.221666666667,614.361666666667,686.325,1596.52666666667,1210.51833333333,449.653333333333,632.221666666667,154.655,459.338333333333,739.515,137.098333333333,896.028333333333,1827.605,1588.34,688.211666666667,1825.43,1056.44666666667,535.11,1058.83833333333,398.95,421.958333333333,1041.325,909.615,494.756666666667,846.148333333333,1221.22,1825.58666666667,624.758333333333
"825",1912.92833333333,1653.68666666667,675.221666666667,188.385,966.716666666667,1921.63166666667,849.586666666667,284.651666666667,279.92,542.57,187.026666666667,1064.43166666667,332.301666666667,615.353333333333,2030.09333333333,1979.7,383.963333333333,1956.14833333333,723.301666666667,929.856666666667,1096.80833333333,91.2866666666667,114.381666666667,708.18,628.94,468.855,421.935,1259.19,2028.075,662.728333333333
"826",2365.115,2036.23166666667,222.878333333333,414.11,1450.52666666667,2373.81833333333,490.555,430.47,272.97,925.145,668.058333333333,1333.42833333333,714.846666666667,187.458333333333,2513.90333333333,2365.63166666667,171.003333333333,2439.95833333333,303.9,1287.47333333333,1015.15833333333,570.516666666667,593.611666666667,288.778333333333,201.045,952.665,382.878333333333,1108.20833333333,2511.885,699.953333333333
"827",1202.79333333333,1104.175,1558.09833333333,1099.10166666667,308.345,1211.49666666667,1747.43166666667,1074.11166666667,1162.79666666667,608.053333333333,822.911666666667,1130.95833333333,821.126666666667,1498.23,1269.01333333333,1269.565,1266.84,1183.58666666667,1606.17833333333,911.238333333333,1742.86666666667,862.14,861.791666666667,1591.05666666667,1511.81666666667,619.726666666667,1332.65166666667,1905.24833333333,1266.995,1308.78666666667
"828",2201.93833333333,1873.055,445.938333333333,542.53,1392.36833333333,2210.64166666667,739.598333333333,389.746666666667,414.893333333333,860.698333333333,748.715,1044.505,643.926666666667,353.603333333333,2497.96333333333,2202.42833333333,374.211666666667,2507.19,549.208333333333,1006.82,684.568333333333,651.173333333333,674.268333333333,534.086666666667,313.94,1029.94,671.518333333333,777.618333333333,2476.55,369.88
"829",2186.485,1927.24333333333,751.186666666667,216.216666666667,1240.27333333333,2195.18833333333,832.795,430.333333333333,355.885,816.126666666667,456.791666666667,1337.98833333333,605.858333333333,691.318333333333,2303.65,2253.25666666667,459.928333333333,2067.015,799.266666666667,1203.41333333333,1263.8,364.843333333333,387.938333333333,784.145,704.905,599.951666666667,405.143333333333,1426.18166666667,2301.63166666667,829.72
"830",2161.11666666667,1901.875,709.9,174.93,1214.905,2169.82,791.508333333333,389.046666666667,314.598333333333,790.758333333333,435.215,1312.62,580.49,650.031666666667,2278.28166666667,2227.88833333333,418.641666666667,2083.04,757.98,1178.045,1222.51333333333,339.475,362.57,742.858333333333,663.618333333333,615.976666666667,363.856666666667,1384.895,2276.26333333333,788.433333333333
"831",940.613333333333,611.73,1700.62,1350.76,264.421666666667,949.316666666667,1946.91666666667,1186.05166666667,1368.62,657.075,1153.66333333333,825.558333333333,873.496666666667,1632.42666666667,1236.63833333333,941.13,1424.61,1469.645,1792.845,598.811666666667,1623.94833333333,1138.565,1155.22333333333,1777.72333333333,1646.01333333333,1047.87333333333,1582.54666666667,1786.33,1215.225,1245.09
"832",1678.00833333333,1349.125,851.698333333333,501.838333333333,779.985,1686.71166666667,1097.995,323.485,519.698333333333,248.315,346.33,767.976666666667,30.7383333333333,783.505,1921.265,1678.525,575.688333333333,1919.09,943.923333333333,625.295,926.136666666667,285.941666666667,308.95,928.801666666667,797.091666666667,552.483333333333,733.625,1088.51833333333,1919.24666666667,492.056666666667
"833",1706.81166666667,1377.92833333333,834.545,486.541666666667,804.985,1715.515,1082.69833333333,287.131666666667,504.401666666667,273.315,364.695,789.993333333333,56.5433333333333,750.108333333333,1946.265,1707.32833333333,558.535,1944.09,928.626666666667,654.098333333333,889.783333333333,278.43,301.438333333333,913.505,763.695,577.483333333333,718.328333333333,1052.165,1944.24666666667,455.703333333333
"834",2295.78,1966.89666666667,208.73,363.925,1387.48,2304.48333333333,493.39,361.135,222.785,855.81,617.873333333333,1290.99,645.511666666667,145.02,2463.71833333333,2296.29666666667,119.63,2389.77333333333,304.268333333333,1207.94833333333,972.72,520.331666666667,543.426666666667,289.146666666667,158.606666666667,902.48,390.823333333333,1065.77,2461.7,657.515
"835",1446.31833333333,1117.435,1192.94833333333,911.76,779.085,1455.02166666667,1486.60833333333,697.101666666667,917.563333333333,310.69,756.251666666667,446.613333333333,428.891666666667,1100.61333333333,1742.34333333333,1446.835,968.505,1976.49333333333,1296.21833333333,312.338333333333,1023.33333333333,695.863333333333,718.871666666667,1281.09666666667,1060.95,699.531666666667,1143.54666666667,1185.715,1720.93,610.651666666667
"836",1411.99166666667,1083.10833333333,1152.78333333333,802.923333333333,596.67,1420.695,1399.08,638.215,820.783333333333,171.651666666667,647.415,567.038333333333,320.055,1084.59,1708.01666666667,1412.50833333333,876.773333333333,1794.07833333333,1245.00833333333,362.633333333333,1157.175,587.026666666667,610.035,1229.88666666667,1098.17666666667,557.561666666667,1034.71,1319.55666666667,1686.60333333333,744.493333333333
"837",2218.48166666667,1889.59833333333,348.521666666667,243.211666666667,1279.62833333333,2227.185,574.96,287.828333333333,102.071666666667,778.511666666667,497.16,1263.34833333333,568.213333333333,288.653333333333,2343.005,2218.99833333333,54.4466666666667,2269.06,402.285,1144.83166666667,1017.12833333333,399.618333333333,422.713333333333,387.163333333333,302.24,781.766666666667,292.493333333333,1110.17833333333,2340.98666666667,688.125
"838",2160.56833333333,1831.685,378.74,256.078333333333,1252.26833333333,2169.27166666667,642.105,225.923333333333,112.101666666667,720.598333333333,510.026666666667,1201.44333333333,510.3,318.871666666667,2355.87166666667,2161.085,79.4966666666667,2281.92666666667,474.278333333333,1082.92666666667,961.531666666667,412.485,435.58,459.156666666667,332.458333333333,794.633333333333,376.803333333333,1054.58166666667,2353.85333333333,626.22
"839",2175.15,1846.26666666667,515.83,582.446666666667,1386.58666666667,2183.85333333333,809.49,430.963333333333,454.81,854.916666666667,788.631666666667,965.463333333333,638.145,423.495,2471.175,2168.445,414.128333333333,2525.69166666667,619.1,975.051666666667,612.286666666667,691.09,714.185,603.978333333333,381.625,1069.85666666667,711.435,705.336666666667,2449.76166666667,276.185
"840",2569.675,2240.79166666667,86.55,637.82,1661.375,2578.37833333333,377.023333333333,635.03,496.68,1129.705,891.768333333333,1456.345,919.406666666667,165.561666666667,2737.61333333333,2570.19166666667,393.525,2663.66833333333,181.318333333333,1418.66,1051.32666666667,794.226666666667,817.321666666667,166.196666666667,212.665,1176.375,583.088333333333,1144.37666666667,2735.595,805.661666666667
"841",2696.55166666667,2374.815,343.785,641.895,1750.34,2705.255,116.955,773.045,556.61,1263.72833333333,967.871666666667,1696.28833333333,1053.43,431.78,2813.71666666667,2704.215,574.041666666667,2739.77166666667,234.005,1630.04833333333,1317.545,870.33,893.425,233.938333333333,478.883333333333,1252.47833333333,497.325,1410.595,2811.69833333333,1062.81333333333
"842",1828.04,1727.36333333333,1411.70333333333,944.088333333333,958.71,1836.74333333333,1560.66666666667,968.728333333333,1016.40166666667,670.796666666667,614.933333333333,1317.26,839.523333333333,1351.835,1826.96666666667,1894.81166666667,1120.445,1448.64,1459.78333333333,1097.54,1752.33,705.956666666667,699.65,1444.66166666667,1365.42166666667,319.465,1133.015,1914.71166666667,1824.94833333333,1318.25
"843",2388.72666666667,2059.84333333333,270.403333333333,611.44,1519.13666666667,2397.43,585.213333333333,516.515,470.3,987.466666666667,865.388333333333,1217,770.695,178.841666666667,2660.41666666667,2389.21666666667,367.145,2637.28833333333,389.508333333333,1193.60833333333,767.375,767.846666666667,790.941666666667,374.386666666667,131.086666666667,1149.995,641.568333333333,860.425,2658.39833333333,527.721666666667
"844",1019.36666666667,690.483333333333,1676.15833333333,1291.50666666667,180.401666666667,1028.07,1922.455,1161.59,1344.15833333333,636.506666666667,1069.64333333333,861.55,849.035,1607.965,1315.39166666667,1019.88333333333,1400.14833333333,1385.625,1768.38333333333,634.803333333333,1659.94,1054.545,1071.20333333333,1753.26166666667,1621.55166666667,963.853333333333,1525.05666666667,1822.32166666667,1293.97833333333,1281.08166666667
"845",1297.94,953.115,1603.815,1361.43666666667,989.48,1319.23,1897.475,1126.375,1346.83666666667,761.501666666667,1212.75,212.575,885.39,1511.48,1684.485,1216.05833333333,1397.77833333333,2153.72,1707.085,297.591666666667,1082.34333333333,1153.325,1176.33333333333,1691.96333333333,1471.81666666667,1145.685,1593.22333333333,1244.725,1663.07166666667,909.538333333333
"846",1728.63166666667,1399.74833333333,878.575,621.013333333333,1007.02666666667,1737.335,1172.235,382.728333333333,603.19,475.356666666667,578.398333333333,658.901666666667,273.455,786.24,2024.65666666667,1729.12166666667,654.131666666667,2146.13166666667,981.845,533.513333333333,753.638333333333,492.133333333333,515.141666666667,966.723333333333,746.576666666667,779.208333333333,852.8,916.02,2003.24333333333,339.81
"847",1720.515,1391.63166666667,855.265,465.885,776.873333333333,1729.21833333333,1101.56166666667,339.66,523.265,252.358333333333,297.331666666667,847.675,103.356666666667,787.071666666667,1857.695,1721.03166666667,579.255,1855.52,947.49,688.596666666667,1013.705,236.943333333333,259.951666666667,932.368333333333,800.658333333333,465.388333333333,699.435,1176.08666666667,1855.67666666667,579.625
"848",599.373333333333,600.585,2111.16666666667,1669.305,550.991666666667,608.076666666667,2317.635,1596.59833333333,1733,1071.515,1447.44166666667,1468.02,1284.04333333333,2042.97333333333,783.063333333333,666.145,1835.15666666667,945.138333333333,2176.38166666667,1241.27333333333,2205.78333333333,1432.34333333333,1449.00166666667,2161.26,2056.56,1314.39,1902.855,2368.165,781.045,1771.70333333333
"849",693.525,694.736666666667,1940.18833333333,1481.19166666667,467.565,702.228333333333,2129.52166666667,1456.20166666667,1544.88666666667,959.151666666667,1259.32833333333,1417.61333333333,1172.225,1880.32,752.906666666667,760.296666666667,1648.93,776.816666666667,1988.26833333333,1190.86666666667,2093.965,1244.23,1260.88833333333,1973.14666666667,1893.90666666667,1121.34333333333,1714.74166666667,2256.34666666667,750.888333333333,1659.885
"850",1332.04166666667,987.216666666667,1345.57333333333,1082.30166666667,793.54,1353.33166666667,1639.23333333333,847.24,1067.70166666667,508.341666666667,945.39,224.938333333333,618.03,1253.23833333333,1668.68833333333,1250.16,1118.64333333333,1990.94833333333,1448.84333333333,56.4233333333333,991.026666666667,874.19,897.198333333333,1433.72166666667,1213.575,897.183333333333,1314.08833333333,1153.40833333333,1647.275,668.155
"851",646.628333333333,300.903333333333,2117.40666666667,1767.54666666667,772.573333333333,667.84,2363.70333333333,1602.83833333333,1785.40666666667,1108.29666666667,1598.08833333333,984.13,1284.67833333333,2049.21333333333,1033.095,608.206666666667,1841.39666666667,1532.58333333333,2209.63166666667,859.286666666667,1853.89833333333,1551.65,1574.65833333333,2194.51,2048.925,1492.48,1999.33333333333,2016.28,1011.68166666667,1558.79166666667
"852",343.395,43.1666666666667,2194.655,1844.795,833.536666666667,364.606666666667,2440.95166666667,1680.08666666667,1862.655,1185.545,1675.33666666667,1102.28666666667,1361.92666666667,2126.46166666667,729.861666666667,315.01,1918.645,1400.85166666667,2286.88,977.443333333333,1972.055,1628.89833333333,1651.90666666667,2271.75833333333,2126.17333333333,1569.72833333333,2076.58166666667,2134.43666666667,708.448333333333,1675.875
"853",2150.22666666667,1890.985,683.525,148.555,1204.015,2158.93,765.133333333333,362.671666666667,288.223333333333,779.868333333333,424.325,1301.73,569.6,623.656666666667,2267.39166666667,2216.99833333333,392.266666666667,2093.80166666667,731.605,1167.155,1196.13833333333,328.585,351.68,716.483333333333,637.243333333333,626.738333333333,337.481666666667,1358.52,2265.37333333333,762.058333333333
"854",1898.71166666667,1569.82833333333,705.741666666667,495.3,1103.31333333333,1907.415,999.401666666667,257.015,477.476666666667,571.643333333333,545.686666666667,828.831666666667,354.871666666667,613.406666666667,2194.73666666667,1899.20166666667,528.418333333333,2242.41833333333,809.011666666667,703.593333333333,654.133333333333,448.145,471.24,793.89,573.743333333333,826.911666666667,727.086666666667,816.515,2173.32333333333,220.053333333333
"855",1787.56666666667,1458.68333333333,769.348333333333,419.488333333333,885.74,1796.27,1015.645,249.256666666667,437.348333333333,354.07,329.163333333333,835.043333333333,137.298333333333,701.155,2027.02,1788.08333333333,493.338333333333,2024.845,861.573333333333,716.526666666667,872.418333333333,242.898333333333,265.906666666667,846.451666666667,714.741666666667,580.673333333333,651.275,1034.8,2025.00166666667,438.338333333333
"856",1878.79666666667,1549.91333333333,809.403333333333,658.446666666667,1195.78833333333,1887.5,1103.06333333333,420.161666666667,640.623333333333,664.118333333333,698.465,637.048333333333,447.346666666667,717.068333333333,2174.82166666667,1819.295,691.565,2334.89333333333,912.673333333333,625.901666666667,577.74,600.923333333333,624.018333333333,897.551666666667,677.405,964.325,890.233333333333,740.121666666667,2153.40833333333,165.058333333333
"857",1257.1,1258.31166666667,2025.77,1566.77333333333,837.558333333333,1265.80333333333,2215.10333333333,1582.795,1630.46833333333,1237.2,1229,1787.60666666667,1450.27333333333,1965.90166666667,1250.38,1323.87166666667,1734.51166666667,729.078333333333,2073.85,1560.86,2366.39666666667,1320.02333333333,1313.71666666667,2058.72833333333,1979.48833333333,933.531666666667,1800.32333333333,2528.77833333333,1248.36166666667,1932.31666666667
"858",1367.53833333333,1022.71333333333,1672.63333333333,1453.26166666667,1059.07833333333,1388.82833333333,1966.29333333333,1218.2,1438.66166666667,853.326666666667,1304.575,279.373333333333,977.215,1580.29833333333,1754.08333333333,1285.65666666667,1489.60333333333,2223.31833333333,1775.90333333333,389.416666666667,1151.16166666667,1245.15,1268.15833333333,1760.78166666667,1540.635,1237.51,1685.04833333333,1313.54333333333,1732.67,978.356666666667
"859",1661.37333333333,1332.49,920.26,530.88,719.828333333333,1670.07666666667,1166.55666666667,404.655,588.26,188.158333333333,356.561666666667,827.596666666667,112.801666666667,852.066666666667,1811.19,1661.89,644.25,1809.015,1012.485,623.191666666667,1035.11833333333,301.938333333333,324.946666666667,997.363333333333,865.653333333333,429.533333333333,764.43,1197.5,1809.17166666667,601.038333333333
"860",1290.11166666667,945.286666666667,1389.13,1128.47666666667,761.72,1311.40166666667,1682.79,893.283333333333,1113.745,512.511666666667,972.968333333333,241.691666666667,645.608333333333,1296.795,1636.86833333333,1208.23,1164.68666666667,1959.12833333333,1492.4,49.9083333333333,1054.505,912.58,935.588333333333,1477.27833333333,1257.13166666667,896.695,1360.26333333333,1216.88666666667,1615.455,731.633333333333
"861",2017.67833333333,1672.85333333333,907.013333333333,822.663333333333,1379.50333333333,2038.96833333333,1218.27833333333,584.378333333333,804.84,858.193333333333,903.578333333333,653.315,652.46,815.451666666667,2342.76166666667,1935.79666666667,822.916666666667,2529.65833333333,1026.11833333333,742.403333333333,374.561666666667,806.036666666667,829.131666666667,1010.99666666667,767.696666666667,1169.43833333333,1054.45,536.943333333333,2321.34833333333,180.263333333333
"862",989.893333333333,1155.67333333333,2461.565,2002.56833333333,988.941666666667,954.933333333333,2650.89833333333,1977.57833333333,2066.26333333333,1480.52833333333,1780.705,1938.99,1693.60166666667,2401.69666666667,687.578333333333,1056.665,2170.30666666667,404.658333333333,2509.645,1712.24333333333,2615.34166666667,1765.60666666667,1782.265,2494.52333333333,2415.28333333333,1550.415,2236.11833333333,2777.72333333333,685.56,2181.26166666667
"863",905.8,1210.22833333333,2834.69666666667,2375.7,1362.07333333333,861.733333333333,3024.03,2350.71,2439.395,1853.66,2127.44666666667,2269.34833333333,2066.73333333333,2774.82833333333,542.306666666667,994.086666666667,2543.43833333333,439.78,2882.77666666667,2051.295,2988.47333333333,2138.73833333333,2155.39666666667,2867.655,2788.415,1831.97833333333,2609.25,3150.855,540.288333333333,2554.39333333333
"864",1396.10666666667,1051.28166666667,1246.12166666667,985.336666666667,832.481666666667,1417.39666666667,1539.78166666667,750.275,970.736666666667,455.46,848.425,272.13,521.065,1153.78666666667,1720.09,1314.225,1021.67833333333,2029.89,1349.39166666667,118.616666666667,978.82,777.225,800.233333333333,1334.27,1114.12333333333,844.301666666667,1217.12333333333,1141.20166666667,1698.67666666667,660.37
"865",2615.27166666667,2293.535,311.59,560.615,1669.06,2623.975,240.135,691.765,475.33,1182.44833333333,886.591666666667,1648.19,972.15,399.585,2732.43666666667,2622.935,492.761666666667,2658.49166666667,244.375,1548.76833333333,1285.35,789.05,812.145,229.253333333333,446.688333333333,1171.19833333333,414.081666666667,1378.4,2730.41833333333,1014.715
"866",2343.68833333333,2014.805,247.885,545.21,1474.09833333333,2352.39166666667,562.695,471.476666666667,404.07,942.428333333333,799.158333333333,1186.255,725.656666666667,155.55,2615.37833333333,2344.17833333333,300.915,2571.05833333333,366.99,1148.57,838.223333333333,701.616666666667,724.711666666667,351.868333333333,115.886666666667,1083.765,575.338333333333,931.273333333333,2613.36,532.006666666667
"867",1383.23,1054.34666666667,1341.53833333333,991.678333333333,757.896666666667,1391.93333333333,1587.835,826.97,1009.53833333333,390.608333333333,836.17,363.985,508.81,1254.93666666667,1679.255,1352.19166666667,1065.52833333333,1955.305,1433.76333333333,159.58,1105.625,775.781666666667,798.79,1418.64166666667,1215.27333333333,779.45,1223.465,1268.00666666667,1657.84166666667,764.975
"868",1777.90333333333,1449.02,842.718333333333,433.441666666667,846.42,1786.60666666667,1081.77166666667,327.113333333333,497.136666666667,321.905,264.888333333333,871.953333333333,127.635,774.525,1927.24166666667,1778.42,566.708333333333,1903.65,934.943333333333,725.19,1035.20833333333,204.5,227.508333333333,919.821666666667,788.111666666667,487.456666666667,666.991666666667,1197.59,1925.22333333333,601.128333333333
"869",1983.55666666667,1653.80333333333,737.44,618.765,1217.64166666667,1992.26,1031.1,380.48,600.941666666667,685.971666666667,718.913333333333,734.5,469.2,645.105,2279.58166666667,1916.74666666667,620.295,2356.74666666667,840.71,723.353333333333,477.12,621.371666666667,644.466666666667,825.588333333333,605.441666666667,986.178333333333,850.551666666667,639.501666666667,2258.16833333333,43.04
"870",2230.40833333333,1885.58333333333,914.9,1033.82666666667,1632.70333333333,2251.69833333333,1229.71,795.541666666667,943.07,1101.03333333333,1133.975,831.565,884.261666666667,823.338333333333,2593.90666666667,2148.52666666667,902.388333333333,2771.80833333333,1034.005,984.67,131.926666666667,1036.43333333333,1059.52833333333,1018.88333333333,775.583333333333,1401.24,1199.695,245.961666666667,2572.49333333333,393.165
"871",1317.92,989.036666666667,1222.87333333333,873.013333333333,647.843333333333,1326.62333333333,1469.17,708.305,890.873333333333,271.943333333333,717.505,426.783333333333,390.145,1154.68,1613.945,1318.43666666667,946.863333333333,1845.25166666667,1315.09833333333,222.378333333333,1109.60666666667,657.116666666667,680.125,1299.97666666667,1147.22333333333,660.785,1104.8,1271.98833333333,1592.53166666667,696.925
"872",1601.29333333333,1554.85333333333,1501.64,1042.64333333333,765.633333333333,1609.99666666667,1690.97333333333,1058.665,1106.33833333333,713.07,704.87,1359.53333333333,926.143333333333,1441.77166666667,1600.22,1668.065,1210.38166666667,1221.89333333333,1549.72,1139.81333333333,1842.26666666667,795.893333333333,789.586666666667,1534.59833333333,1455.35833333333,409.401666666667,1276.19333333333,2004.64833333333,1598.20166666667,1408.18666666667
"873",1956.025,1646.39666666667,671.411666666667,242.373333333333,1009.81333333333,1964.72833333333,860.745,200.971666666667,276.11,535.31,227.345,1050.78166666667,325.011666666667,611.543333333333,2073.19,1975.79666666667,380.153333333333,1999.245,719.491666666667,922.566666666667,1013.12833333333,129.803333333333,152.898333333333,704.37,625.13,511.951666666667,474.16,1175.51,2071.17166666667,579.048333333333
"874",1460.485,1131.60166666667,1076.42833333333,726.568333333333,531.23,1469.18833333333,1322.725,561.86,744.428333333333,34.4683333333333,524.368333333333,680.671666666667,249.305,1008.235,1688.6,1461.00166666667,800.418333333333,1686.425,1168.65333333333,475.386666666667,1171.045,509.27,525.928333333333,1153.53166666667,1021.82166666667,418.76,958.355,1333.42666666667,1686.58166666667,736.965
